payment_attempt_id,payment_method_id,payment_result_id,order_id,amount,payment_attmept_ts
6927,9,2,6166,3628.07,2025-02-21 20:45:23
6928,7,2,6167,22896.56,2025-01-11 06:27:05
6929,9,2,6168,481.82,2025-10-07 06:42:14
6930,8,2,6169,1086.54,2025-03-15 03:33:39
6931,9,3,6170,4142.99,2025-08-08 12:43:42
6932,6,2,6170,4142.99,2025-08-08 12:47:42
6933,7,2,6171,1782.44,2025-04-04 12:30:23
6934,1,3,6172,379.58,2025-03-13 18:52:38
6935,7,2,6172,379.58,2025-03-13 18:56:38
6936,10,2,6173,2434.88,2025-05-13 05:16:13
6937,6,2,6174,6960.32,2025-04-07 18:56:13
6938,9,2,6175,1169.82,2025-01-29 21:28:03
6939,4,2,6176,448.10,2025-02-01 10:20:06
6940,9,2,6177,2450.19,2025-01-02 15:43:11
6941,5,2,6178,2412.58,2025-11-17 02:41:50
6942,10,2,6179,320.32,2025-12-17 00:04:43
6943,5,2,6180,21081.50,2025-06-28 16:41:13
6944,5,3,6181,827.66,2025-11-20 05:12:42
6945,10,2,6181,827.66,2025-11-20 05:16:42
6946,1,2,6182,2973.25,2025-08-18 05:16:40
6947,2,2,6183,562.04,2025-09-16 03:02:11
6948,7,2,6184,1958.86,2025-01-15 06:08:12
6949,3,2,6185,1462.58,2025-02-02 21:45:36
6950,4,2,6186,871.09,2025-09-21 12:02:11
6951,2,2,6187,1625.18,2025-06-15 14:17:49
6952,3,2,6188,2993.79,2025-10-27 01:11:04
6953,8,2,6189,2366.09,2025-11-04 05:46:13
6954,1,2,6190,750.72,2025-11-30 03:59:16
6955,3,2,6191,750.25,2025-02-20 04:11:41
6956,9,2,6192,520.82,2025-06-19 10:35:32
6957,4,2,6193,4132.51,2025-05-05 12:05:32
6958,9,2,6194,5273.38,2025-04-19 17:01:23
6959,4,2,6195,808.67,2025-02-21 06:24:15
6960,8,2,6196,1191.40,2025-04-02 02:51:56
6961,10,2,6197,5830.42,2025-08-01 07:24:23
6962,4,2,6198,1439.44,2025-05-23 21:42:47
6963,10,2,6199,1607.75,2025-02-20 02:13:27
6964,4,2,6200,2808.31,2025-10-30 18:06:12
6965,7,2,6201,5401.88,2025-12-04 00:21:46
6966,5,2,6202,1787.96,2025-03-14 10:39:53
6967,4,2,6203,2331.96,2025-06-22 14:16:57
6968,9,2,6204,497.95,2025-10-31 13:28:16
6969,5,2,6205,883.48,2025-10-17 18:45:07
6970,7,2,6206,1758.86,2025-08-26 16:44:51
6971,9,2,6207,5988.32,2025-02-17 09:41:25
6972,4,2,6208,15336.87,2025-08-30 15:19:34
6973,9,2,6209,3692.45,2025-04-22 13:03:38
6974,10,2,6210,5769.84,2025-04-03 18:35:22
6975,8,3,6211,1354.71,2025-10-30 17:49:48
6976,5,2,6211,1354.71,2025-10-30 17:53:48
6977,1,2,6212,2597.72,2025-11-27 05:27:09
6978,5,2,6213,1522.63,2025-07-16 02:15:07
6979,8,3,6214,11314.92,2025-05-09 18:59:26
6980,3,2,6214,11314.92,2025-05-09 19:03:26
6981,4,2,6215,460.87,2025-01-25 07:30:05
6982,2,2,6216,1500.81,2025-07-31 04:06:05
6983,1,2,6217,577.44,2025-08-02 19:01:46
6984,1,2,6218,1027.07,2025-06-13 17:00:47
6985,9,2,6219,474.36,2025-08-08 01:02:47
6986,2,2,6220,1624.99,2025-03-14 17:38:03
6987,6,2,6221,4430.53,2025-03-14 10:51:38
6988,5,2,6222,6155.90,2025-06-20 03:57:57
6989,8,3,6223,1194.78,2025-12-04 14:37:11
6990,5,2,6223,1194.78,2025-12-04 14:41:11
6991,4,2,6224,39149.18,2025-02-28 00:13:24
6992,7,2,6225,616.27,2025-08-29 18:22:30
6993,4,3,6226,3574.64,2025-06-30 06:38:31
6994,1,2,6226,3574.64,2025-06-30 06:42:31
6995,9,3,6227,970.50,2025-03-02 16:42:40
6996,9,2,6227,970.50,2025-03-02 16:46:40
6997,8,3,6228,2875.75,2025-09-10 07:30:37
6998,3,2,6228,2875.75,2025-09-10 07:34:37
6999,2,2,6229,400.50,2025-09-16 04:16:15
7000,6,2,6230,1728.01,2025-01-20 10:08:42
7001,9,2,6231,1597.65,2025-11-03 11:29:22
7002,6,2,6232,1659.74,2025-05-10 12:51:39
7003,8,2,6233,1550.16,2025-04-12 09:44:24
7004,6,2,6234,799.71,2025-06-03 19:31:49
7005,5,2,6235,3402.84,2025-07-31 12:13:09
7006,6,3,6236,5156.41,2025-08-25 18:13:16
7007,1,2,6236,5156.41,2025-08-25 18:17:16
7008,6,3,6237,1361.27,2025-09-01 00:19:59
7009,5,2,6237,1361.27,2025-09-01 00:23:59
7010,10,2,6238,513.21,2025-06-05 10:16:59
7011,3,2,6239,6556.11,2025-08-24 19:13:13
7012,2,2,6240,895.26,2025-11-18 20:44:42
7013,5,2,6241,636.07,2025-08-02 21:12:05
7014,3,2,6242,944.58,2025-07-13 01:02:18
7015,9,3,6243,3472.27,2025-01-09 21:22:05
7016,7,2,6243,3472.27,2025-01-09 21:26:05
7017,1,2,6244,1328.42,2025-02-20 18:08:40
7018,9,2,6245,3110.89,2025-01-27 15:06:34
7019,8,2,6246,15515.09,2025-10-29 06:01:36
7020,9,2,6247,306.35,2025-02-26 11:40:03
7021,8,2,6248,27905.25,2025-08-02 08:03:27
7022,9,2,6249,2405.43,2025-04-11 06:47:00
7023,9,2,6250,317.80,2025-10-25 04:23:54
7024,9,3,6251,475.62,2025-02-14 21:09:04
7025,5,2,6251,475.62,2025-02-14 21:13:04
7026,7,3,6252,10996.39,2025-08-24 00:27:16
7027,1,2,6252,10996.39,2025-08-24 00:31:16
7028,5,2,6253,1419.42,2025-03-05 10:37:29
7029,10,2,6254,1104.56,2025-03-06 20:48:31
7030,6,2,6255,13291.81,2025-03-13 07:46:41
7031,8,2,6256,15837.18,2025-02-11 19:46:27
7032,9,3,6257,14969.53,2025-07-29 00:28:00
7033,1,2,6257,14969.53,2025-07-29 00:32:00
7034,5,2,6258,1601.20,2025-02-12 23:26:14
7035,8,2,6259,1822.27,2025-10-03 14:14:07
7036,3,2,6260,1460.96,2025-01-21 14:51:15
7037,4,2,6261,883.59,2025-12-24 08:13:26
7038,9,2,6262,2173.05,2025-08-13 15:16:02
7039,4,2,6263,948.55,2025-05-07 17:17:06
7040,10,3,6264,1601.74,2025-04-06 00:59:56
7041,9,2,6264,1601.74,2025-04-06 01:03:56
7042,7,2,6265,4434.52,2025-07-27 16:42:17
7043,3,2,6266,5279.64,2025-10-19 17:05:42
7044,7,2,6267,1018.24,2025-04-03 10:05:59
7045,8,2,6268,938.69,2025-06-26 09:21:05
7046,10,2,6269,4385.74,2025-07-06 18:38:06
7047,10,2,6270,1684.92,2025-10-17 10:17:58
7048,5,2,6271,461.44,2025-06-20 13:56:13
7049,10,2,6272,2004.75,2025-12-31 05:22:34
7050,10,2,6273,1600.52,2025-08-02 17:35:25
7051,6,2,6274,1129.91,2025-11-30 17:15:08
7052,1,2,6275,1882.95,2025-09-23 07:43:28
7053,9,2,6276,1813.09,2025-02-01 10:41:29
7054,4,2,6277,1232.12,2025-06-18 21:37:21
7055,5,2,6278,1219.39,2025-06-27 18:51:33
7056,3,2,6279,3403.28,2025-03-08 03:03:29
7057,3,2,6280,928.32,2025-04-08 03:21:01
7058,2,2,6281,1814.57,2025-08-31 20:08:27
7059,5,2,6282,843.02,2025-11-04 20:29:57
7060,4,2,6283,7992.86,2025-08-25 13:31:04
7061,3,2,6284,803.09,2025-12-19 12:11:19
7062,10,2,6285,2933.59,2025-09-29 03:29:23
7063,9,2,6286,2684.67,2025-06-06 11:42:36
7064,2,2,6287,2983.34,2025-02-05 22:58:04
7065,4,2,6288,616.02,2025-01-27 14:11:48
7066,8,2,6289,1998.77,2025-04-28 12:59:42
7067,4,2,6290,1116.61,2025-03-27 11:11:59
7068,10,2,6291,3131.56,2025-06-06 11:16:29
7069,7,2,6292,15056.87,2025-10-05 14:33:34
7070,3,2,6293,916.19,2025-12-16 12:44:54
7071,9,2,6294,1587.53,2025-09-15 22:08:03
7072,7,2,6295,1167.47,2025-02-23 23:28:39
7073,3,2,6296,986.44,2025-11-09 12:37:53
7074,9,2,6297,2288.54,2025-07-13 13:38:53
7075,10,3,6298,4940.39,2025-03-25 22:37:17
7076,4,2,6298,4940.39,2025-03-25 22:41:17
7077,1,2,6299,2628.84,2025-06-14 20:11:56
7078,4,2,6300,11889.82,2025-01-16 01:06:40
7079,9,3,6301,578.33,2025-05-17 20:56:58
7080,1,2,6301,578.33,2025-05-17 21:00:58
7081,9,2,6302,826.79,2025-03-29 05:29:11
7082,6,3,6303,1362.31,2025-01-27 00:34:49
7083,10,2,6303,1362.31,2025-01-27 00:38:49
7084,8,2,6304,3359.62,2025-09-11 19:58:23
7085,10,2,6305,888.22,2025-01-14 23:17:14
7086,5,2,6306,1005.07,2025-01-11 01:07:45
7087,8,2,6307,1552.58,2025-12-13 21:18:16
7088,9,2,6308,1241.66,2025-04-24 18:04:31
7089,7,2,6309,2587.34,2025-03-17 09:18:02
7090,6,3,6310,1487.70,2025-02-22 19:19:39
7091,5,2,6310,1487.70,2025-02-22 19:23:39
7092,9,2,6311,860.22,2025-01-24 11:00:33
7093,9,2,6312,957.13,2025-10-07 10:17:12
7094,7,2,6313,887.95,2025-12-10 21:20:06
7095,8,2,6314,478.74,2025-04-14 00:19:45
7096,4,2,6315,594.42,2025-11-29 10:20:10
7097,6,2,6316,2868.98,2025-10-11 17:56:30
7098,4,2,6317,1835.59,2025-04-05 11:36:31
7099,6,2,6318,1456.74,2025-02-05 16:57:02
7100,5,2,6319,1903.30,2025-04-05 00:55:58
7101,2,2,6320,853.78,2025-08-18 00:23:26
7102,1,2,6321,3801.93,2025-12-02 10:33:17
7103,10,2,6322,649.96,2025-05-10 07:26:56
7104,6,2,6323,2034.99,2025-08-05 19:53:36
7105,2,2,6324,1781.22,2025-12-10 04:45:45
7106,9,2,6325,3111.48,2025-11-08 17:16:08
7107,1,2,6326,2457.60,2025-12-15 13:20:00
7108,10,2,6327,2655.69,2025-08-12 05:28:12
7109,9,2,6328,642.35,2025-05-28 22:19:19
7110,6,2,6329,945.26,2025-04-18 00:24:18
7111,4,3,6330,750.37,2025-11-08 16:59:47
7112,7,2,6330,750.37,2025-11-08 17:03:47
7113,9,2,6331,532.01,2025-11-23 15:12:50
7114,7,2,6332,1447.60,2025-02-24 21:23:18
7115,5,3,6333,2417.46,2025-10-24 06:48:26
7116,6,2,6333,2417.46,2025-10-24 06:52:26
7117,3,2,6334,936.28,2025-12-09 02:36:27
7118,7,2,6335,429.10,2025-11-29 12:20:18
7119,10,2,6336,452.83,2025-12-01 19:05:22
7120,9,2,6337,5411.97,2025-02-24 17:17:15
7121,2,2,6338,457.40,2025-07-27 22:58:12
7122,4,3,6339,3885.49,2025-08-08 02:08:20
7123,8,2,6339,3885.49,2025-08-08 02:12:20
7124,10,2,6340,2086.82,2025-04-27 10:29:37
7125,6,2,6341,1655.21,2025-04-13 19:53:48
7126,5,2,6342,1077.93,2025-05-24 23:46:33
7127,3,2,6343,1880.34,2025-12-19 13:01:51
7128,7,2,6344,569.21,2025-09-30 08:16:40
7129,6,3,6345,515.90,2025-06-25 06:16:35
7130,10,2,6345,515.90,2025-06-25 06:20:35
7131,4,3,6346,975.28,2025-04-23 02:30:20
7132,7,2,6346,975.28,2025-04-23 02:34:20
7133,10,2,6347,735.96,2025-03-31 08:09:20
7134,9,2,6348,16054.62,2025-11-16 08:23:55
7135,6,3,6349,2791.20,2025-07-31 20:49:13
7136,4,2,6349,2791.20,2025-07-31 20:53:13
7137,2,2,6350,21847.17,2025-05-31 08:57:41
7138,8,2,6351,1126.15,2025-08-19 04:36:32
7139,8,2,6352,20755.28,2025-11-06 23:13:25
7140,5,2,6353,1245.68,2025-07-13 08:12:49
7141,8,2,6354,538.68,2025-09-17 09:59:56
7142,7,2,6355,1330.43,2025-09-12 09:21:16
7143,3,2,6356,900.56,2025-12-26 03:17:33
7144,4,2,6357,1307.81,2025-09-30 19:00:06
7145,5,2,6358,27837.23,2025-06-08 18:04:14
7146,2,2,6359,5193.16,2025-09-07 21:49:12
7147,9,2,6360,3602.06,2025-08-20 02:21:49
7148,3,2,6361,1473.34,2025-09-29 05:34:12
7149,3,3,6362,1124.32,2025-10-18 06:00:25
7150,8,2,6362,1124.32,2025-10-18 06:04:25
7151,8,2,6363,740.18,2025-04-19 07:18:28
7152,4,2,6364,953.21,2025-10-27 18:24:50
7153,4,2,6365,314.22,2025-07-27 13:44:17
7154,7,2,6366,5073.86,2025-05-06 21:59:21
7155,3,2,6367,2616.73,2025-06-30 22:18:34
7156,2,2,6368,2184.56,2025-03-26 14:19:06
7157,9,2,6369,929.46,2025-02-11 02:39:45
7158,3,2,6370,1130.97,2025-11-07 22:30:20
7159,2,2,6371,2151.44,2025-06-21 14:34:25
7160,6,2,6372,1496.92,2025-09-14 19:20:01
7161,4,2,6373,2293.15,2025-12-18 22:05:41
7162,5,2,6374,1239.97,2025-09-03 15:55:21
7163,10,3,6375,213.73,2025-04-21 02:28:36
7164,8,2,6375,213.73,2025-04-21 02:32:36
7165,8,2,6376,1892.77,2025-02-14 06:06:25
7166,10,3,6377,1497.62,2025-11-14 02:56:13
7167,5,2,6377,1497.62,2025-11-14 03:00:13
7168,1,2,6378,29648.06,2025-04-07 06:55:33
7169,9,2,6379,399.81,2025-02-16 14:29:33
7170,6,2,6380,1456.69,2025-09-16 19:58:39
7171,2,3,6381,1301.88,2025-09-22 01:42:28
7172,3,2,6381,1301.88,2025-09-22 01:46:28
7173,7,2,6382,972.67,2025-06-10 03:28:47
7174,7,2,6383,833.82,2025-10-14 15:00:53
7175,8,3,6384,850.04,2025-12-23 17:44:11
7176,2,2,6384,850.04,2025-12-23 17:48:11
7177,3,2,6385,1605.52,2025-09-22 11:20:03
7178,8,2,6386,4014.86,2025-01-30 21:09:17
7179,8,3,6387,851.88,2025-10-12 00:31:25
7180,3,2,6387,851.88,2025-10-12 00:35:25
7181,4,2,6388,3300.03,2025-06-06 20:43:16
7182,1,2,6389,1179.94,2025-10-25 13:54:27
7183,6,2,6390,1692.29,2025-10-30 23:23:49
7184,9,2,6391,945.94,2025-12-03 11:57:27
7185,8,2,6392,708.62,2025-05-28 09:35:03
7186,7,2,6393,1056.62,2025-07-31 15:33:15
7187,4,2,6394,1000.99,2025-09-05 09:43:03
7188,6,2,6395,2875.24,2025-05-23 23:53:14
7189,3,2,6396,948.59,2025-05-24 07:22:08
7190,3,2,6397,1431.95,2025-02-09 03:49:21
7191,4,2,6398,872.53,2025-03-18 21:32:40
7192,8,2,6399,810.98,2025-11-21 03:19:50
7193,6,2,6400,661.70,2025-07-19 02:39:26
7194,5,2,6401,942.80,2025-01-23 21:02:55
7195,2,2,6402,2751.71,2025-11-01 22:29:02
7196,7,2,6403,1761.49,2025-02-01 09:38:25
7197,8,2,6404,1599.97,2025-11-18 04:31:53
7198,6,2,6405,16002.98,2025-06-11 18:42:21
7199,6,2,6406,5956.09,2025-06-23 15:30:06
7200,8,2,6407,2450.45,2025-03-31 22:27:51
7201,5,3,6408,475.69,2025-08-29 02:25:25
7202,6,2,6408,475.69,2025-08-29 02:29:25
7203,8,2,6409,1240.63,2025-05-02 07:04:59
7204,5,2,6410,912.70,2025-06-07 03:49:18
7205,9,2,6411,6603.49,2025-12-31 10:43:35
7206,1,2,6412,39678.80,2025-05-20 11:55:52
7207,1,3,6413,745.40,2025-03-27 17:27:44
7208,3,2,6413,745.40,2025-03-27 17:31:44
7209,2,2,6414,2219.71,2025-03-12 22:07:23
7210,2,2,6415,2079.53,2025-06-23 09:21:49
7211,1,2,6416,5494.70,2025-05-14 12:26:28
7212,4,2,6417,1395.61,2025-05-29 14:31:14
7213,4,2,6418,8476.02,2025-08-09 07:12:02
7214,6,2,6419,2540.78,2025-06-19 19:49:42
7215,8,2,6420,831.58,2025-12-19 10:43:33
7216,5,3,6421,3352.53,2025-01-18 20:26:00
7217,4,2,6421,3352.53,2025-01-18 20:30:00
7218,8,2,6422,3102.48,2025-03-12 10:11:21
7219,2,2,6423,2028.78,2025-12-27 12:21:04
7220,3,2,6424,3294.28,2025-10-07 20:54:18
7221,1,2,6425,1041.89,2025-05-09 00:38:21
7222,1,2,6426,1543.14,2025-09-23 00:08:25
7223,10,2,6427,1093.54,2025-01-22 07:03:59
7224,5,2,6428,2402.42,2025-08-16 16:49:19
7225,8,2,6429,1289.73,2025-10-01 03:07:05
7226,1,2,6430,1659.93,2025-01-16 14:38:50
7227,1,2,6431,815.30,2025-05-18 23:56:18
7228,1,2,6432,709.91,2025-09-15 11:55:48
7229,9,2,6433,1037.72,2025-01-16 18:39:31
7230,4,2,6434,975.41,2025-04-08 00:51:34
7231,1,2,6435,3238.22,2025-01-08 22:01:10
7232,5,2,6436,5129.66,2025-04-07 05:45:03
7233,4,2,6437,671.21,2025-05-12 11:27:21
7234,1,2,6438,961.33,2025-09-15 23:51:14
7235,7,2,6439,3459.21,2025-05-29 12:53:47
7236,4,3,6440,4598.10,2025-03-17 11:26:15
7237,7,2,6440,4598.10,2025-03-17 11:30:15
7238,2,3,6441,959.36,2025-10-16 14:22:17
7239,8,2,6441,959.36,2025-10-16 14:26:17
7240,7,2,6442,933.28,2025-03-08 23:16:30
7241,10,2,6443,10545.64,2025-08-24 06:05:42
7242,7,2,6444,1478.30,2025-05-22 14:41:21
7243,6,2,6445,341.18,2025-03-31 20:55:49
7244,9,2,6446,323.18,2025-02-17 21:11:11
7245,9,2,6447,1671.20,2025-07-15 00:01:57
7246,7,2,6448,3363.86,2025-01-08 14:50:42
7247,10,2,6449,2609.25,2025-11-05 06:15:57
7248,9,2,6450,1277.29,2025-04-23 19:26:48
7249,6,2,6451,3115.57,2025-01-22 06:36:37
7250,3,2,6452,452.09,2025-10-14 14:18:13
7251,7,2,6453,2472.23,2025-12-15 08:27:15
7252,5,2,6454,609.28,2025-05-02 10:38:17
7253,5,2,6455,452.66,2025-03-02 12:20:05
7254,1,2,6456,718.59,2025-11-12 18:46:04
7255,1,2,6457,3191.03,2025-01-18 05:00:51
7256,3,2,6458,5348.14,2025-06-29 13:42:35
7257,7,2,6459,5578.35,2025-04-07 18:26:32
7258,5,2,6460,4991.04,2025-12-08 11:43:58
7259,3,2,6461,1195.34,2025-07-12 15:11:09
7260,3,2,6462,1617.68,2025-12-04 13:35:09
7261,6,2,6463,2111.38,2025-10-14 13:48:53
7262,9,2,6464,1365.08,2025-11-16 05:15:25
7263,9,2,6465,1143.77,2025-08-19 21:34:46
7264,2,2,6466,1428.76,2025-08-15 22:05:05
7265,7,2,6467,1390.11,2025-12-29 20:14:49
7266,9,2,6468,831.61,2025-01-12 22:47:37
7267,2,2,6469,38891.43,2025-11-26 02:20:09
7268,5,2,6470,1902.96,2025-09-10 17:28:14
7269,6,2,6471,337.51,2025-09-08 14:35:48
7270,6,2,6472,10165.45,2025-03-21 08:13:15
7271,6,2,6473,1395.05,2025-09-24 04:37:54
7272,6,2,6474,926.95,2025-04-24 22:00:09
7273,2,2,6475,2327.07,2025-03-03 10:04:51
7274,6,2,6476,11892.69,2025-07-12 21:09:01
7275,5,2,6477,741.84,2025-09-09 17:55:50
7276,3,3,6478,752.90,2025-05-08 07:17:24
7277,1,2,6478,752.90,2025-05-08 07:21:24
7278,6,3,6479,3848.78,2025-12-05 00:55:22
7279,5,2,6479,3848.78,2025-12-05 00:59:22
7280,2,2,6480,2776.21,2025-10-25 11:51:37
7281,5,2,6481,709.82,2025-10-30 13:48:48
7282,1,2,6482,1063.38,2025-01-01 20:45:09
7283,3,2,6483,11168.01,2025-04-22 18:33:19
7284,3,2,6484,7128.14,2025-11-04 09:02:54
7285,9,2,6485,1443.21,2025-01-30 01:10:32
7286,8,2,6486,429.03,2025-09-22 06:42:44
7287,7,3,6487,824.30,2025-08-28 01:37:11
7288,9,2,6487,824.30,2025-08-28 01:41:11
7289,8,2,6488,668.79,2025-05-22 05:23:30
7290,10,2,6489,6730.22,2025-08-09 14:54:19
7291,10,2,6490,458.55,2025-07-21 11:43:12
7292,2,2,6491,1660.77,2025-09-15 15:05:53
7293,1,2,6492,38739.98,2025-02-25 10:52:57
7294,10,2,6493,1048.26,2025-02-07 05:34:11
7295,2,2,6494,3072.08,2025-10-18 03:37:03
7296,4,2,6495,5543.95,2025-10-20 14:15:28
7297,1,3,6496,399.06,2025-06-16 14:24:21
7298,10,2,6496,399.06,2025-06-16 14:28:21
7299,8,2,6497,30465.14,2025-07-10 19:48:28
7300,1,2,6498,801.73,2025-05-23 06:03:03
7301,4,2,6499,20043.53,2025-05-22 04:11:37
7302,5,2,6500,1174.47,2025-12-30 02:04:06
7303,2,2,6501,937.83,2025-08-29 16:30:37
7304,7,3,6502,1533.61,2025-01-29 06:19:34
7305,5,2,6502,1533.61,2025-01-29 06:23:34
7306,9,2,6503,3968.81,2025-06-07 14:00:56
7307,8,2,6504,1144.74,2025-10-15 04:11:08
7308,10,2,6505,2373.22,2025-03-22 15:11:25
7309,3,2,6506,21940.86,2025-01-19 11:32:20
7310,9,2,6507,2861.41,2025-06-17 21:23:13
7311,4,2,6508,864.74,2025-12-11 06:58:09
7312,7,2,6509,1995.06,2025-05-30 05:45:40
7313,1,2,6510,1328.81,2025-10-17 23:35:48
7314,3,2,6511,1160.54,2025-06-10 09:07:53
7315,1,3,6512,1586.72,2025-08-28 02:06:41
7316,8,2,6512,1586.72,2025-08-28 02:10:41
7317,9,2,6513,1894.22,2025-10-22 06:41:51
7318,1,2,6514,2980.88,2025-05-27 13:11:31
7319,4,2,6515,1014.99,2025-12-05 11:37:43
7320,1,2,6516,14838.34,2025-08-01 09:45:48
7321,2,2,6517,814.62,2025-06-09 10:48:33
7322,5,2,6518,8783.25,2025-11-20 19:21:44
7323,5,2,6519,613.01,2025-08-25 16:00:21
7324,4,2,6520,527.91,2025-10-24 11:20:09
7325,4,2,6521,2966.98,2025-04-04 15:12:50
7326,10,2,6522,694.87,2025-10-18 12:33:11
7327,10,3,6523,1400.58,2025-06-10 18:47:11
7328,6,2,6523,1400.58,2025-06-10 18:51:11
7329,6,2,6524,1040.84,2025-04-02 13:27:22
7330,8,2,6525,1857.30,2025-08-03 01:27:32
7331,4,2,6526,1572.52,2025-12-31 21:04:50
7332,7,2,6527,4337.12,2025-07-19 03:36:08
7333,4,2,6528,244.01,2025-06-21 13:40:06
7334,10,2,6529,3391.59,2025-12-22 05:06:46
7335,7,2,6530,3632.47,2025-12-17 09:05:49
7336,2,2,6531,1549.25,2025-10-29 02:18:12
7337,5,2,6532,15597.41,2025-02-20 13:46:18
7338,1,2,6533,5770.68,2025-07-05 00:58:40
7339,9,2,6534,869.34,2025-07-01 05:29:36
7340,2,2,6535,2122.51,2025-10-05 20:31:36
7341,7,2,6536,25007.38,2025-04-29 00:55:28
7342,2,2,6537,466.50,2025-12-27 01:02:55
7343,6,2,6538,902.56,2025-08-19 02:56:52
7344,4,2,6539,50823.86,2025-02-09 03:27:22
7345,9,3,6540,3101.47,2025-09-07 14:23:06
7346,9,2,6540,3101.47,2025-09-07 14:27:06
7347,8,2,6541,17418.72,2025-09-19 21:08:59
7348,1,2,6542,352.28,2025-08-26 12:40:40
7349,4,2,6543,409.21,2025-12-03 17:45:01
7350,7,2,6544,2541.80,2025-05-18 14:01:36
7351,5,2,6545,1628.25,2025-03-27 14:24:53
7352,9,2,6546,1549.12,2025-11-11 23:12:22
7353,6,2,6547,1994.78,2025-07-31 01:13:37
7354,3,2,6548,14523.32,2025-01-20 10:46:25
7355,1,2,6549,1072.02,2025-07-10 00:18:50
7356,3,2,6550,5558.00,2025-01-02 17:12:49
7357,4,3,6551,1138.83,2025-06-07 22:09:05
7358,2,2,6551,1138.83,2025-06-07 22:13:05
7359,6,2,6552,671.82,2025-05-18 02:53:47
7360,2,2,6553,1157.41,2025-04-01 06:03:43
7361,7,2,6554,2596.96,2025-10-23 16:02:26
7362,6,2,6555,2513.32,2025-01-07 08:10:42
7363,5,2,6556,1234.22,2025-02-22 17:20:55
7364,7,2,6557,3079.22,2025-11-15 12:23:59
7365,2,2,6558,1100.80,2025-07-01 13:42:32
7366,4,2,6559,439.95,2025-09-19 10:35:04
7367,7,2,6560,1116.70,2025-02-10 04:16:26
7368,8,2,6561,2127.28,2025-03-20 20:36:38
7369,10,2,6562,605.70,2025-01-11 05:36:56
7370,1,2,6563,2220.98,2025-07-16 14:21:04
7371,4,2,6564,854.84,2025-11-14 04:45:33
7372,1,2,6565,5357.43,2025-11-17 19:08:55
7373,9,2,6566,2209.08,2025-03-08 20:17:39
7374,5,2,6567,2205.31,2025-08-09 04:34:13
7375,9,2,6568,3047.15,2025-03-10 09:23:51
7376,3,2,6569,3005.72,2025-08-25 19:40:06
7377,3,2,6570,1731.09,2025-12-18 18:17:30
7378,7,2,6571,4979.26,2025-11-03 05:55:51
7379,9,2,6572,1293.67,2025-11-23 07:32:46
7380,5,2,6573,1670.72,2025-10-17 00:27:12
7381,2,3,6574,9314.16,2025-03-05 15:44:36
7382,1,2,6574,9314.16,2025-03-05 15:48:36
7383,6,2,6575,727.71,2025-01-06 19:01:18
7384,9,2,6576,1891.23,2025-01-29 22:37:03
7385,1,2,6577,3041.27,2025-05-15 09:51:50
7386,1,2,6578,1957.39,2025-04-15 20:25:34
7387,2,2,6579,511.57,2025-09-30 10:05:36
7388,5,2,6580,1448.95,2025-04-01 05:49:33
7389,4,2,6581,11538.12,2025-09-18 00:42:00
7390,6,2,6582,2107.80,2025-05-02 14:34:25
7391,4,2,6583,1076.36,2025-09-16 17:54:19
7392,7,2,6584,1722.12,2025-06-25 10:43:40
7393,9,2,6585,1313.12,2025-09-03 12:31:57
7394,7,2,6586,3410.88,2025-08-10 14:03:46
7395,3,2,6587,1607.53,2025-12-04 04:04:48
7396,10,2,6588,462.20,2025-07-23 16:08:30
7397,10,2,6589,385.58,2025-12-02 17:45:57
7398,3,2,6590,12396.00,2025-09-13 07:52:26
7399,2,2,6591,19456.12,2025-08-09 00:38:01
7400,5,3,6592,16967.24,2025-06-06 15:42:50
7401,2,2,6592,16967.24,2025-06-06 15:46:50
7402,6,2,6593,20777.91,2025-04-19 19:34:10
7403,3,2,6594,1431.45,2025-02-28 10:43:30
7404,6,2,6595,938.11,2025-03-15 23:12:09
7405,8,2,6596,3805.68,2025-03-06 02:44:05
7406,1,3,6597,2554.24,2025-04-01 17:50:07
7407,2,2,6597,2554.24,2025-04-01 17:54:07
7408,1,2,6598,1650.17,2025-08-06 15:07:24
7409,9,2,6599,3589.47,2025-01-04 06:17:31
7410,8,2,6600,1597.60,2025-08-28 07:32:10
7411,2,2,6601,5493.54,2025-03-22 06:43:52
7412,6,2,6602,1188.61,2025-02-28 21:54:00
7413,9,2,6603,3974.15,2025-07-20 03:38:48
7414,2,2,6604,559.38,2025-11-02 22:01:39
7415,9,2,6605,3151.33,2025-06-25 10:47:56
7416,5,2,6606,3676.57,2025-01-06 19:05:32
7417,9,3,6607,1148.45,2025-02-10 00:36:42
7418,9,2,6607,1148.45,2025-02-10 00:40:42
7419,4,2,6608,956.82,2025-06-18 22:41:01
7420,2,2,6609,1778.08,2025-07-31 03:08:44
7421,9,2,6610,3309.93,2025-10-09 05:21:39
7422,6,3,6611,4444.46,2025-06-11 16:51:43
7423,7,2,6611,4444.46,2025-06-11 16:55:43
7424,3,2,6612,518.61,2025-04-16 22:34:23
7425,10,2,6613,489.56,2025-05-03 23:05:22
7426,4,2,6614,3439.48,2025-11-30 15:33:28
7427,3,2,6615,4556.44,2025-09-19 14:30:38
7428,10,2,6616,1633.44,2025-04-11 14:38:16
7429,5,2,6617,1964.16,2025-04-26 08:48:55
