shipment_status_history_id,shipment_id,shipment_status_id,status_from,status_to
24381,6148,2,2025-09-17 03:52:16,2025-09-18 03:52:16
24382,6148,3,2025-09-18 03:52:16,2025-09-19 03:52:16
24383,6148,4,2025-09-19 03:52:16,
24384,6149,1,2025-02-11 01:25:35,2025-02-11 23:25:35
24385,6149,2,2025-02-11 23:25:35,2025-02-12 23:25:35
24386,6149,3,2025-02-12 23:25:35,2025-02-13 23:25:35
24387,6149,4,2025-02-13 23:25:35,
24388,6150,1,2025-02-18 16:43:07,2025-02-19 14:43:07
24389,6150,2,2025-02-19 14:43:07,2025-02-20 14:43:07
24390,6150,3,2025-02-20 14:43:07,2025-02-21 14:43:07
24391,6150,4,2025-02-21 14:43:07,
24392,6151,1,2025-01-30 03:16:56,2025-01-31 01:16:56
24393,6151,2,2025-01-31 01:16:56,2025-02-01 01:16:56
24394,6151,3,2025-02-01 01:16:56,2025-02-02 01:16:56
24395,6151,4,2025-02-02 01:16:56,
24396,6152,1,2025-03-05 19:18:48,2025-03-06 17:18:48
24397,6152,2,2025-03-06 17:18:48,2025-03-07 17:18:48
24398,6152,3,2025-03-07 17:18:48,2025-03-08 17:18:48
24399,6152,4,2025-03-08 17:18:48,
24400,6153,1,2025-07-03 04:22:46,2025-07-04 02:22:46
24401,6153,2,2025-07-04 02:22:46,2025-07-05 02:22:46
24402,6153,3,2025-07-05 02:22:46,2025-07-06 02:22:46
24403,6153,4,2025-07-06 02:22:46,
24404,6154,1,2025-01-03 18:24:55,2025-01-04 16:24:55
24405,6154,2,2025-01-04 16:24:55,2025-01-05 16:24:55
24406,6154,3,2025-01-05 16:24:55,2025-01-06 16:24:55
24407,6154,4,2025-01-06 16:24:55,
24408,6155,1,2025-03-22 07:57:28,2025-03-23 05:57:28
24409,6155,2,2025-03-23 05:57:28,2025-03-24 05:57:28
24410,6155,3,2025-03-24 05:57:28,2025-03-25 05:57:28
24411,6155,4,2025-03-25 05:57:28,
24412,6156,1,2025-11-29 20:14:06,2025-11-30 18:14:06
24413,6156,2,2025-11-30 18:14:06,2025-12-01 18:14:06
24414,6156,3,2025-12-01 18:14:06,2025-12-02 18:14:06
24415,6156,4,2025-12-02 18:14:06,
24416,6157,1,2025-08-06 01:33:16,2025-08-06 23:33:16
24417,6157,2,2025-08-06 23:33:16,2025-08-07 23:33:16
24418,6157,3,2025-08-07 23:33:16,2025-08-08 23:33:16
24419,6157,4,2025-08-08 23:33:16,
24420,6158,1,2025-09-08 15:49:25,2025-09-09 13:49:25
24421,6158,2,2025-09-09 13:49:25,2025-09-10 13:49:25
24422,6158,3,2025-09-10 13:49:25,2025-09-11 13:49:25
24423,6158,4,2025-09-11 13:49:25,
24424,6159,1,2025-09-01 23:30:33,2025-09-02 21:30:33
24425,6159,2,2025-09-02 21:30:33,2025-09-03 21:30:33
24426,6159,3,2025-09-03 21:30:33,2025-09-04 21:30:33
24427,6159,4,2025-09-04 21:30:33,
24428,6160,1,2025-08-21 10:16:51,2025-08-22 08:16:51
24429,6160,2,2025-08-22 08:16:51,2025-08-23 08:16:51
24430,6160,3,2025-08-23 08:16:51,2025-08-24 08:16:51
24431,6160,4,2025-08-24 08:16:51,
24432,6161,1,2025-01-02 06:27:14,2025-01-03 04:27:14
24433,6161,2,2025-01-03 04:27:14,2025-01-04 04:27:14
24434,6161,3,2025-01-04 04:27:14,2025-01-05 04:27:14
24435,6161,4,2025-01-05 04:27:14,
24436,6162,1,2025-12-10 18:53:46,2025-12-11 16:53:46
24437,6162,2,2025-12-11 16:53:46,2025-12-12 16:53:46
24438,6162,3,2025-12-12 16:53:46,2025-12-13 16:53:46
24439,6162,4,2025-12-13 16:53:46,
24440,6163,1,2025-11-18 20:05:24,2025-11-19 18:05:24
24441,6163,2,2025-11-19 18:05:24,2025-11-20 18:05:24
24442,6163,3,2025-11-20 18:05:24,2025-11-21 18:05:24
24443,6163,4,2025-11-21 18:05:24,
24444,6164,1,2025-11-01 11:34:28,2025-11-02 09:34:28
24445,6164,2,2025-11-02 09:34:28,2025-11-03 09:34:28
24446,6164,3,2025-11-03 09:34:28,2025-11-04 09:34:28
24447,6164,4,2025-11-04 09:34:28,
24448,6165,1,2025-02-18 11:08:17,2025-02-19 09:08:17
24449,6165,2,2025-02-19 09:08:17,2025-02-20 09:08:17
24450,6165,3,2025-02-20 09:08:17,2025-02-21 09:08:17
24451,6165,4,2025-02-21 09:08:17,
24452,6166,1,2025-02-21 22:40:23,2025-02-22 20:40:23
24453,6166,2,2025-02-22 20:40:23,2025-02-23 20:40:23
24454,6166,3,2025-02-23 20:40:23,2025-02-24 20:40:23
24455,6166,4,2025-02-24 20:40:23,
24456,6167,1,2025-01-11 08:22:05,2025-01-12 06:22:05
24457,6167,2,2025-01-12 06:22:05,2025-01-13 06:22:05
24458,6167,3,2025-01-13 06:22:05,2025-01-14 06:22:05
24459,6167,4,2025-01-14 06:22:05,
24460,6168,1,2025-10-07 08:37:14,2025-10-08 06:37:14
24461,6168,2,2025-10-08 06:37:14,2025-10-09 06:37:14
24462,6168,3,2025-10-09 06:37:14,2025-10-10 06:37:14
24463,6168,4,2025-10-10 06:37:14,
24464,6169,1,2025-03-15 05:28:39,2025-03-16 03:28:39
24465,6169,2,2025-03-16 03:28:39,2025-03-17 03:28:39
24466,6169,3,2025-03-17 03:28:39,2025-03-18 03:28:39
24467,6169,4,2025-03-18 03:28:39,
24468,6170,1,2025-08-08 14:42:42,2025-08-09 12:42:42
24469,6170,2,2025-08-09 12:42:42,2025-08-10 12:42:42
24470,6170,3,2025-08-10 12:42:42,2025-08-11 12:42:42
24471,6170,4,2025-08-11 12:42:42,
24472,6171,1,2025-04-04 14:25:23,2025-04-05 12:25:23
24473,6171,2,2025-04-05 12:25:23,2025-04-06 12:25:23
24474,6171,3,2025-04-06 12:25:23,2025-04-07 12:25:23
24475,6171,4,2025-04-07 12:25:23,
24476,6172,1,2025-03-13 20:51:38,2025-03-14 18:51:38
24477,6172,2,2025-03-14 18:51:38,2025-03-15 18:51:38
24478,6172,3,2025-03-15 18:51:38,2025-03-16 18:51:38
24479,6172,4,2025-03-16 18:51:38,
24480,6173,1,2025-05-13 07:11:13,2025-05-14 05:11:13
24481,6173,2,2025-05-14 05:11:13,2025-05-15 05:11:13
24482,6173,3,2025-05-15 05:11:13,2025-05-16 05:11:13
24483,6173,4,2025-05-16 05:11:13,
24484,6174,1,2025-04-07 20:51:13,2025-04-08 18:51:13
24485,6174,2,2025-04-08 18:51:13,2025-04-09 18:51:13
24486,6174,3,2025-04-09 18:51:13,2025-04-10 18:51:13
24487,6174,4,2025-04-10 18:51:13,
24488,6175,1,2025-01-29 23:23:03,2025-01-30 21:23:03
24489,6175,2,2025-01-30 21:23:03,2025-01-31 21:23:03
24490,6175,3,2025-01-31 21:23:03,2025-02-01 21:23:03
24491,6175,4,2025-02-01 21:23:03,
24492,6176,1,2025-02-01 12:15:06,2025-02-02 10:15:06
24493,6176,2,2025-02-02 10:15:06,2025-02-03 10:15:06
24494,6176,3,2025-02-03 10:15:06,2025-02-04 10:15:06
24495,6176,4,2025-02-04 10:15:06,
24496,6177,1,2025-01-02 17:38:11,2025-01-03 15:38:11
24497,6177,2,2025-01-03 15:38:11,2025-01-04 15:38:11
24498,6177,3,2025-01-04 15:38:11,2025-01-05 15:38:11
24499,6177,4,2025-01-05 15:38:11,
24500,6178,1,2025-11-17 04:36:50,2025-11-18 02:36:50
24501,6178,2,2025-11-18 02:36:50,2025-11-19 02:36:50
24502,6178,3,2025-11-19 02:36:50,2025-11-20 02:36:50
24503,6178,4,2025-11-20 02:36:50,
24504,6179,1,2025-12-17 01:59:43,2025-12-17 23:59:43
24505,6179,2,2025-12-17 23:59:43,2025-12-18 23:59:43
24506,6179,3,2025-12-18 23:59:43,2025-12-19 23:59:43
24507,6179,4,2025-12-19 23:59:43,
24508,6180,1,2025-06-28 18:36:13,2025-06-29 16:36:13
24509,6180,2,2025-06-29 16:36:13,2025-06-30 16:36:13
24510,6180,3,2025-06-30 16:36:13,2025-07-01 16:36:13
24511,6180,4,2025-07-01 16:36:13,
24512,6181,1,2025-11-20 07:11:42,2025-11-21 05:11:42
24513,6181,2,2025-11-21 05:11:42,2025-11-22 05:11:42
24514,6181,3,2025-11-22 05:11:42,2025-11-23 05:11:42
24515,6181,4,2025-11-23 05:11:42,
24516,6182,1,2025-08-18 07:11:40,2025-08-19 05:11:40
24517,6182,2,2025-08-19 05:11:40,2025-08-20 05:11:40
24518,6182,3,2025-08-20 05:11:40,2025-08-21 05:11:40
24519,6182,4,2025-08-21 05:11:40,
24520,6183,1,2025-09-16 04:57:11,2025-09-17 02:57:11
24521,6183,2,2025-09-17 02:57:11,2025-09-18 02:57:11
24522,6183,3,2025-09-18 02:57:11,2025-09-19 02:57:11
24523,6183,4,2025-09-19 02:57:11,
24524,6184,1,2025-01-15 08:03:12,2025-01-16 06:03:12
24525,6184,2,2025-01-16 06:03:12,2025-01-17 06:03:12
24526,6184,3,2025-01-17 06:03:12,2025-01-18 06:03:12
24527,6184,4,2025-01-18 06:03:12,
24528,6185,1,2025-02-02 23:40:36,2025-02-03 21:40:36
24529,6185,2,2025-02-03 21:40:36,2025-02-04 21:40:36
24530,6185,3,2025-02-04 21:40:36,2025-02-05 21:40:36
24531,6185,4,2025-02-05 21:40:36,
24532,6186,1,2025-09-21 13:57:11,2025-09-22 11:57:11
24533,6186,2,2025-09-22 11:57:11,2025-09-23 11:57:11
24534,6186,3,2025-09-23 11:57:11,2025-09-24 11:57:11
24535,6186,4,2025-09-24 11:57:11,
24536,6187,1,2025-06-15 16:12:49,2025-06-16 14:12:49
24537,6187,2,2025-06-16 14:12:49,2025-06-17 14:12:49
24538,6187,3,2025-06-17 14:12:49,2025-06-18 14:12:49
24539,6187,4,2025-06-18 14:12:49,
24540,6188,1,2025-10-27 03:06:04,2025-10-28 01:06:04
24541,6188,2,2025-10-28 01:06:04,2025-10-29 01:06:04
24542,6188,3,2025-10-29 01:06:04,2025-10-30 01:06:04
24543,6188,4,2025-10-30 01:06:04,
24544,6189,1,2025-11-04 07:41:13,2025-11-05 05:41:13
24545,6189,2,2025-11-05 05:41:13,2025-11-06 05:41:13
24546,6189,3,2025-11-06 05:41:13,2025-11-07 05:41:13
24547,6189,4,2025-11-07 05:41:13,
24548,6190,1,2025-11-30 05:54:16,2025-12-01 03:54:16
24549,6190,2,2025-12-01 03:54:16,2025-12-02 03:54:16
24550,6190,3,2025-12-02 03:54:16,2025-12-03 03:54:16
24551,6190,4,2025-12-03 03:54:16,
24552,6191,1,2025-02-20 06:06:41,2025-02-21 04:06:41
24553,6191,2,2025-02-21 04:06:41,2025-02-22 04:06:41
24554,6191,3,2025-02-22 04:06:41,2025-02-23 04:06:41
24555,6191,4,2025-02-23 04:06:41,
24556,6192,1,2025-06-19 12:30:32,2025-06-20 10:30:32
24557,6192,2,2025-06-20 10:30:32,2025-06-21 10:30:32
24558,6192,3,2025-06-21 10:30:32,2025-06-22 10:30:32
24559,6192,4,2025-06-22 10:30:32,
24560,6193,1,2025-05-05 14:00:32,2025-05-06 12:00:32
24561,6193,2,2025-05-06 12:00:32,2025-05-07 12:00:32
24562,6193,3,2025-05-07 12:00:32,2025-05-08 12:00:32
24563,6193,4,2025-05-08 12:00:32,
24564,6194,1,2025-04-19 18:56:23,2025-04-20 16:56:23
24565,6194,2,2025-04-20 16:56:23,2025-04-21 16:56:23
24566,6194,3,2025-04-21 16:56:23,2025-04-22 16:56:23
24567,6194,4,2025-04-22 16:56:23,
24568,6195,1,2025-02-21 08:19:15,2025-02-22 06:19:15
24569,6195,2,2025-02-22 06:19:15,2025-02-23 06:19:15
24570,6195,3,2025-02-23 06:19:15,2025-02-24 06:19:15
24571,6195,4,2025-02-24 06:19:15,
24572,6196,1,2025-04-02 04:46:56,2025-04-03 02:46:56
24573,6196,2,2025-04-03 02:46:56,2025-04-04 02:46:56
24574,6196,3,2025-04-04 02:46:56,2025-04-05 02:46:56
24575,6196,4,2025-04-05 02:46:56,
24576,6197,1,2025-08-01 09:19:23,2025-08-02 07:19:23
24577,6197,2,2025-08-02 07:19:23,2025-08-03 07:19:23
24578,6197,3,2025-08-03 07:19:23,2025-08-04 07:19:23
24579,6197,4,2025-08-04 07:19:23,
24580,6198,1,2025-05-23 23:37:47,2025-05-24 21:37:47
24581,6198,2,2025-05-24 21:37:47,2025-05-25 21:37:47
24582,6198,3,2025-05-25 21:37:47,2025-05-26 21:37:47
24583,6198,4,2025-05-26 21:37:47,
24584,6199,1,2025-02-20 04:08:27,2025-02-21 02:08:27
24585,6199,2,2025-02-21 02:08:27,2025-02-22 02:08:27
24586,6199,3,2025-02-22 02:08:27,2025-02-23 02:08:27
24587,6199,4,2025-02-23 02:08:27,
24588,6200,1,2025-10-30 20:01:12,2025-10-31 18:01:12
24589,6200,2,2025-10-31 18:01:12,2025-11-01 18:01:12
24590,6200,3,2025-11-01 18:01:12,2025-11-02 18:01:12
24591,6200,4,2025-11-02 18:01:12,
24592,6201,1,2025-12-04 02:16:46,2025-12-05 00:16:46
24593,6201,2,2025-12-05 00:16:46,2025-12-06 00:16:46
24594,6201,3,2025-12-06 00:16:46,2025-12-07 00:16:46
24595,6201,4,2025-12-07 00:16:46,
24596,6202,1,2025-03-14 12:34:53,2025-03-15 10:34:53
24597,6202,2,2025-03-15 10:34:53,2025-03-16 10:34:53
24598,6202,3,2025-03-16 10:34:53,2025-03-17 10:34:53
24599,6202,4,2025-03-17 10:34:53,
24600,6203,1,2025-06-22 16:11:57,2025-06-23 14:11:57
24601,6203,2,2025-06-23 14:11:57,2025-06-24 14:11:57
24602,6203,3,2025-06-24 14:11:57,2025-06-25 14:11:57
24603,6203,4,2025-06-25 14:11:57,
24604,6204,1,2025-10-31 15:23:16,2025-11-01 13:23:16
24605,6204,2,2025-11-01 13:23:16,2025-11-02 13:23:16
24606,6204,3,2025-11-02 13:23:16,2025-11-03 13:23:16
24607,6204,4,2025-11-03 13:23:16,
24608,6205,1,2025-10-17 20:40:07,2025-10-18 18:40:07
24609,6205,2,2025-10-18 18:40:07,2025-10-19 18:40:07
24610,6205,3,2025-10-19 18:40:07,2025-10-20 18:40:07
24611,6205,4,2025-10-20 18:40:07,
24612,6206,1,2025-08-26 18:39:51,2025-08-27 16:39:51
24613,6206,2,2025-08-27 16:39:51,2025-08-28 16:39:51
24614,6206,3,2025-08-28 16:39:51,2025-08-29 16:39:51
24615,6206,4,2025-08-29 16:39:51,
24616,6207,1,2025-02-17 11:36:25,2025-02-18 09:36:25
24617,6207,2,2025-02-18 09:36:25,2025-02-19 09:36:25
24618,6207,3,2025-02-19 09:36:25,2025-02-20 09:36:25
24619,6207,4,2025-02-20 09:36:25,
24620,6208,1,2025-08-30 17:14:34,2025-08-31 15:14:34
24621,6208,2,2025-08-31 15:14:34,2025-09-01 15:14:34
24622,6208,3,2025-09-01 15:14:34,2025-09-02 15:14:34
24623,6208,4,2025-09-02 15:14:34,
24624,6209,1,2025-04-22 14:58:38,2025-04-23 12:58:38
24625,6209,2,2025-04-23 12:58:38,2025-04-24 12:58:38
24626,6209,3,2025-04-24 12:58:38,2025-04-25 12:58:38
24627,6209,4,2025-04-25 12:58:38,
24628,6210,1,2025-04-03 20:30:22,2025-04-04 18:30:22
24629,6210,2,2025-04-04 18:30:22,2025-04-05 18:30:22
24630,6210,3,2025-04-05 18:30:22,2025-04-06 18:30:22
24631,6210,4,2025-04-06 18:30:22,
24632,6211,1,2025-10-30 19:48:48,2025-10-31 17:48:48
24633,6211,2,2025-10-31 17:48:48,2025-11-01 17:48:48
24634,6211,3,2025-11-01 17:48:48,2025-11-02 17:48:48
24635,6211,4,2025-11-02 17:48:48,
24636,6212,1,2025-11-27 07:22:09,2025-11-28 05:22:09
24637,6212,2,2025-11-28 05:22:09,2025-11-29 05:22:09
24638,6212,3,2025-11-29 05:22:09,2025-11-30 05:22:09
24639,6212,4,2025-11-30 05:22:09,
24640,6213,1,2025-07-16 04:10:07,2025-07-17 02:10:07
24641,6213,2,2025-07-17 02:10:07,2025-07-18 02:10:07
24642,6213,3,2025-07-18 02:10:07,2025-07-19 02:10:07
24643,6213,4,2025-07-19 02:10:07,
24644,6214,1,2025-05-09 20:58:26,2025-05-10 18:58:26
24645,6214,2,2025-05-10 18:58:26,2025-05-11 18:58:26
24646,6214,3,2025-05-11 18:58:26,2025-05-12 18:58:26
24647,6214,4,2025-05-12 18:58:26,
24648,6215,1,2025-01-25 09:25:05,2025-01-26 07:25:05
24649,6215,2,2025-01-26 07:25:05,2025-01-27 07:25:05
24650,6215,3,2025-01-27 07:25:05,2025-01-28 07:25:05
24651,6215,4,2025-01-28 07:25:05,
24652,6216,1,2025-07-31 06:01:05,2025-08-01 04:01:05
24653,6216,2,2025-08-01 04:01:05,2025-08-02 04:01:05
24654,6216,3,2025-08-02 04:01:05,2025-08-03 04:01:05
24655,6216,4,2025-08-03 04:01:05,
24656,6217,1,2025-08-02 20:56:46,2025-08-03 18:56:46
24657,6217,2,2025-08-03 18:56:46,2025-08-04 18:56:46
24658,6217,3,2025-08-04 18:56:46,2025-08-05 18:56:46
24659,6217,4,2025-08-05 18:56:46,
24660,6218,1,2025-06-13 18:55:47,2025-06-14 16:55:47
24661,6218,2,2025-06-14 16:55:47,2025-06-15 16:55:47
24662,6218,3,2025-06-15 16:55:47,2025-06-16 16:55:47
24663,6218,4,2025-06-16 16:55:47,
24664,6219,1,2025-08-08 02:57:47,2025-08-09 00:57:47
24665,6219,2,2025-08-09 00:57:47,2025-08-10 00:57:47
24666,6219,3,2025-08-10 00:57:47,2025-08-11 00:57:47
24667,6219,4,2025-08-11 00:57:47,
24668,6220,1,2025-03-14 19:33:03,2025-03-15 17:33:03
24669,6220,2,2025-03-15 17:33:03,2025-03-16 17:33:03
24670,6220,3,2025-03-16 17:33:03,2025-03-17 17:33:03
24671,6220,4,2025-03-17 17:33:03,
24672,6221,1,2025-03-14 12:46:38,2025-03-15 10:46:38
24673,6221,2,2025-03-15 10:46:38,2025-03-16 10:46:38
24674,6221,3,2025-03-16 10:46:38,2025-03-17 10:46:38
24675,6221,4,2025-03-17 10:46:38,
24676,6222,1,2025-06-20 05:52:57,2025-06-21 03:52:57
24677,6222,2,2025-06-21 03:52:57,2025-06-22 03:52:57
24678,6222,3,2025-06-22 03:52:57,2025-06-23 03:52:57
24679,6222,4,2025-06-23 03:52:57,
24680,6223,1,2025-12-04 16:36:11,2025-12-05 14:36:11
24681,6223,2,2025-12-05 14:36:11,2025-12-06 14:36:11
24682,6223,3,2025-12-06 14:36:11,2025-12-07 14:36:11
24683,6223,4,2025-12-07 14:36:11,
24684,6224,1,2025-02-28 02:08:24,2025-03-01 00:08:24
24685,6224,2,2025-03-01 00:08:24,2025-03-02 00:08:24
24686,6224,3,2025-03-02 00:08:24,2025-03-03 00:08:24
24687,6224,4,2025-03-03 00:08:24,
24688,6225,1,2025-08-29 20:17:30,2025-08-30 18:17:30
24689,6225,2,2025-08-30 18:17:30,2025-08-31 18:17:30
24690,6225,3,2025-08-31 18:17:30,2025-09-01 18:17:30
24691,6225,4,2025-09-01 18:17:30,
24692,6226,1,2025-06-30 08:37:31,2025-07-01 06:37:31
24693,6226,2,2025-07-01 06:37:31,2025-07-02 06:37:31
24694,6226,3,2025-07-02 06:37:31,2025-07-03 06:37:31
24695,6226,4,2025-07-03 06:37:31,
24696,6227,1,2025-03-02 18:41:40,2025-03-03 16:41:40
24697,6227,2,2025-03-03 16:41:40,2025-03-04 16:41:40
24698,6227,3,2025-03-04 16:41:40,2025-03-05 16:41:40
24699,6227,4,2025-03-05 16:41:40,
24700,6228,1,2025-09-10 09:29:37,2025-09-11 07:29:37
24701,6228,2,2025-09-11 07:29:37,2025-09-12 07:29:37
24702,6228,3,2025-09-12 07:29:37,2025-09-13 07:29:37
24703,6228,4,2025-09-13 07:29:37,
24704,6229,1,2025-09-16 06:11:15,2025-09-17 04:11:15
24705,6229,2,2025-09-17 04:11:15,2025-09-18 04:11:15
24706,6229,3,2025-09-18 04:11:15,2025-09-19 04:11:15
24707,6229,4,2025-09-19 04:11:15,
24708,6230,1,2025-01-20 12:03:42,2025-01-21 10:03:42
24709,6230,2,2025-01-21 10:03:42,2025-01-22 10:03:42
24710,6230,3,2025-01-22 10:03:42,2025-01-23 10:03:42
24711,6230,4,2025-01-23 10:03:42,
24712,6231,1,2025-11-03 13:24:22,2025-11-04 11:24:22
24713,6231,2,2025-11-04 11:24:22,2025-11-05 11:24:22
24714,6231,3,2025-11-05 11:24:22,2025-11-06 11:24:22
24715,6231,4,2025-11-06 11:24:22,
24716,6232,1,2025-05-10 14:46:39,2025-05-11 12:46:39
24717,6232,2,2025-05-11 12:46:39,2025-05-12 12:46:39
24718,6232,3,2025-05-12 12:46:39,2025-05-13 12:46:39
24719,6232,4,2025-05-13 12:46:39,
24720,6233,1,2025-04-12 11:39:24,2025-04-13 09:39:24
24721,6233,2,2025-04-13 09:39:24,2025-04-14 09:39:24
24722,6233,3,2025-04-14 09:39:24,2025-04-15 09:39:24
24723,6233,4,2025-04-15 09:39:24,
24724,6234,1,2025-06-03 21:26:49,2025-06-04 19:26:49
24725,6234,2,2025-06-04 19:26:49,2025-06-05 19:26:49
24726,6234,3,2025-06-05 19:26:49,2025-06-06 19:26:49
24727,6234,4,2025-06-06 19:26:49,
24728,6235,1,2025-07-31 14:08:09,2025-08-01 12:08:09
24729,6235,2,2025-08-01 12:08:09,2025-08-02 12:08:09
24730,6235,3,2025-08-02 12:08:09,2025-08-03 12:08:09
24731,6235,4,2025-08-03 12:08:09,
24732,6236,1,2025-08-25 20:12:16,2025-08-26 18:12:16
24733,6236,2,2025-08-26 18:12:16,2025-08-27 18:12:16
24734,6236,3,2025-08-27 18:12:16,2025-08-28 18:12:16
24735,6236,4,2025-08-28 18:12:16,
24736,6237,1,2025-09-01 02:18:59,2025-09-02 00:18:59
24737,6237,2,2025-09-02 00:18:59,2025-09-03 00:18:59
24738,6237,3,2025-09-03 00:18:59,2025-09-04 00:18:59
24739,6237,4,2025-09-04 00:18:59,
24740,6238,1,2025-06-05 12:11:59,2025-06-06 10:11:59
24741,6238,2,2025-06-06 10:11:59,2025-06-07 10:11:59
24742,6238,3,2025-06-07 10:11:59,2025-06-08 10:11:59
24743,6238,4,2025-06-08 10:11:59,
24744,6239,1,2025-08-24 21:08:13,2025-08-25 19:08:13
24745,6239,2,2025-08-25 19:08:13,2025-08-26 19:08:13
24746,6239,3,2025-08-26 19:08:13,2025-08-27 19:08:13
24747,6239,4,2025-08-27 19:08:13,
24748,6240,1,2025-11-18 22:39:42,2025-11-19 20:39:42
24749,6240,2,2025-11-19 20:39:42,2025-11-20 20:39:42
24750,6240,3,2025-11-20 20:39:42,2025-11-21 20:39:42
24751,6240,4,2025-11-21 20:39:42,
24752,6241,1,2025-08-02 23:07:05,2025-08-03 21:07:05
24753,6241,2,2025-08-03 21:07:05,2025-08-04 21:07:05
24754,6241,3,2025-08-04 21:07:05,2025-08-05 21:07:05
24755,6241,4,2025-08-05 21:07:05,
24756,6242,1,2025-07-13 02:57:18,2025-07-14 00:57:18
24757,6242,2,2025-07-14 00:57:18,2025-07-15 00:57:18
24758,6242,3,2025-07-15 00:57:18,2025-07-16 00:57:18
24759,6242,4,2025-07-16 00:57:18,
24760,6243,1,2025-01-09 23:21:05,2025-01-10 21:21:05
24761,6243,2,2025-01-10 21:21:05,2025-01-11 21:21:05
24762,6243,3,2025-01-11 21:21:05,2025-01-12 21:21:05
24763,6243,4,2025-01-12 21:21:05,
24764,6244,1,2025-02-20 20:03:40,2025-02-21 18:03:40
24765,6244,2,2025-02-21 18:03:40,2025-02-22 18:03:40
24766,6244,3,2025-02-22 18:03:40,2025-02-23 18:03:40
24767,6244,4,2025-02-23 18:03:40,
24768,6245,1,2025-01-27 17:01:34,2025-01-28 15:01:34
24769,6245,2,2025-01-28 15:01:34,2025-01-29 15:01:34
24770,6245,3,2025-01-29 15:01:34,2025-01-30 15:01:34
24771,6245,4,2025-01-30 15:01:34,
24772,6246,1,2025-10-29 07:56:36,2025-10-30 05:56:36
24773,6246,2,2025-10-30 05:56:36,2025-10-31 05:56:36
24774,6246,3,2025-10-31 05:56:36,2025-11-01 05:56:36
24775,6246,4,2025-11-01 05:56:36,
24776,6247,1,2025-02-26 13:35:03,2025-02-27 11:35:03
24777,6247,2,2025-02-27 11:35:03,2025-02-28 11:35:03
24778,6247,3,2025-02-28 11:35:03,2025-03-01 11:35:03
24779,6247,4,2025-03-01 11:35:03,
24780,6248,1,2025-08-02 09:58:27,2025-08-03 07:58:27
24781,6248,2,2025-08-03 07:58:27,2025-08-04 07:58:27
24782,6248,3,2025-08-04 07:58:27,2025-08-05 07:58:27
24783,6248,4,2025-08-05 07:58:27,
24784,6249,1,2025-04-11 08:42:00,2025-04-12 06:42:00
24785,6249,2,2025-04-12 06:42:00,2025-04-13 06:42:00
24786,6249,3,2025-04-13 06:42:00,2025-04-14 06:42:00
24787,6249,4,2025-04-14 06:42:00,
24788,6250,1,2025-10-25 06:18:54,2025-10-26 04:18:54
24789,6250,2,2025-10-26 04:18:54,2025-10-27 04:18:54
24790,6250,3,2025-10-27 04:18:54,2025-10-28 04:18:54
24791,6250,4,2025-10-28 04:18:54,
24792,6251,1,2025-02-14 23:08:04,2025-02-15 21:08:04
24793,6251,2,2025-02-15 21:08:04,2025-02-16 21:08:04
24794,6251,3,2025-02-16 21:08:04,2025-02-17 21:08:04
24795,6251,4,2025-02-17 21:08:04,
24796,6252,1,2025-08-24 02:26:16,2025-08-25 00:26:16
24797,6252,2,2025-08-25 00:26:16,2025-08-26 00:26:16
24798,6252,3,2025-08-26 00:26:16,2025-08-27 00:26:16
24799,6252,4,2025-08-27 00:26:16,
24800,6253,1,2025-03-05 12:32:29,2025-03-06 10:32:29
24801,6253,2,2025-03-06 10:32:29,2025-03-07 10:32:29
24802,6253,3,2025-03-07 10:32:29,2025-03-08 10:32:29
24803,6253,4,2025-03-08 10:32:29,
24804,6254,1,2025-03-06 22:43:31,2025-03-07 20:43:31
24805,6254,2,2025-03-07 20:43:31,2025-03-08 20:43:31
24806,6254,3,2025-03-08 20:43:31,2025-03-09 20:43:31
24807,6254,4,2025-03-09 20:43:31,
24808,6255,1,2025-03-13 09:41:41,2025-03-14 07:41:41
24809,6255,2,2025-03-14 07:41:41,2025-03-15 07:41:41
24810,6255,3,2025-03-15 07:41:41,2025-03-16 07:41:41
24811,6255,4,2025-03-16 07:41:41,
24812,6256,1,2025-02-11 21:41:27,2025-02-12 19:41:27
24813,6256,2,2025-02-12 19:41:27,2025-02-13 19:41:27
24814,6256,3,2025-02-13 19:41:27,2025-02-14 19:41:27
24815,6256,4,2025-02-14 19:41:27,
24816,6257,1,2025-07-29 02:27:00,2025-07-30 00:27:00
24817,6257,2,2025-07-30 00:27:00,2025-07-31 00:27:00
24818,6257,3,2025-07-31 00:27:00,2025-08-01 00:27:00
24819,6257,4,2025-08-01 00:27:00,
24820,6258,1,2025-02-13 01:21:14,2025-02-13 23:21:14
24821,6258,2,2025-02-13 23:21:14,2025-02-14 23:21:14
24822,6258,3,2025-02-14 23:21:14,2025-02-15 23:21:14
24823,6258,4,2025-02-15 23:21:14,
24824,6259,1,2025-10-03 16:09:07,2025-10-04 14:09:07
24825,6259,2,2025-10-04 14:09:07,2025-10-05 14:09:07
24826,6259,3,2025-10-05 14:09:07,2025-10-06 14:09:07
24827,6259,4,2025-10-06 14:09:07,
24828,6260,1,2025-01-21 16:46:15,2025-01-22 14:46:15
24829,6260,2,2025-01-22 14:46:15,2025-01-23 14:46:15
24830,6260,3,2025-01-23 14:46:15,2025-01-24 14:46:15
